"Year","Period","#Module","Occ","#Map","#Ass#","#Cand Key","Name","#CD","Mark","Grade","CD","#Cand Key"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00001",,"#",0,D,,"#P00001"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00218",,"#",78,,,"#P00218"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00131",,"#",0,D,,"#P00131"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00036",,"#",52,,,"#P00036"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00358",,"#",58,,,"#P00358"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00259",,"#",58,,,"#P00259"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00301",,"#",69,,,"#P00301"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00343",,"#",55,,,"#P00343"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00317",,"#",59,,,"#P00317"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00053",,"#",44,,,"#P00053"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00208",,"#",54,,,"#P00208"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00192",,"#",56,,,"#P00192"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00203",,"#",76,,,"#P00203"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00319",,"#",58,,,"#P00319"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00235",,"#",87,,,"#P00235"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00213",,"#",68,,,"#P00213"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00201",,"#",55,,,"#P00201"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00230",,"#",68,,,"#P00230"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00338",,"#",51,,,"#P00338"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00285",,"#",47,,,"#P00285"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00088",,"#",61,,,"#P00088"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00279",,"#",42,,,"#P00279"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00188",,"#",56,,,"#P00188"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00323",,"#",59,,,"#P00323"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00004",,"#",73,,,"#P00004"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00093",,"#",65,,,"#P00093"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00127",,"#",83,,,"#P00127"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00194",,"#",0,AB,,"#P00194"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00309",,"#",57,,,"#P00309"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00155",,"#",70,,,"#P00155"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00292",,"#",43,,,"#P00292"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00240",,"#",61,,,"#P00240"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00071",,"#",64,,,"#P00071"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00304",,"#",64,,,"#P00304"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00109",,"#",71,,,"#P00109"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00099",,"#",47,,,"#P00099"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00161",,"#",77,,,"#P00161"
"2012/3","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#P00067",,"#",73,,,"#P00067"
