"Year","Period","#Module","Occ","#Map","#Ass#","#Cand Key","Name","#CD","Mark","Grade","CD","#Cand Key"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#17/1","Theodore Dyke Acland","#",60,,,"#17/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#34/1","Denis Alexander","#",82,,,"#34/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#37/1","John Romilly Allen","#",64,,,"#37/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#48/1","Robert Allison","#",49,,,"#48/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#62/1","Ali Ansari","#",52,,,"#62/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#74/1","Francis Anstie","#",72,,,"#74/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#81/1","Norman Ashton","#",78,,,"#81/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#91/1","Harold Balme","#",68,,,"#91/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#94/1","Kenneth Barker","#",64,,,"#94/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#104/1","Eric Barnard","#",39,,,"#104/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#106/1","Simon Baron-Cohen","#",57,,,"#106/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#113/1","James Barrett","#",47,,,"#113/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#116/1","George Barrow","#",74,,,"#116/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#133/1","Angus John Bateman","#",48,,,"#133/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#144/1","Evan Buchanan Baxter","#",87,,,"#144/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#154/1","Lionel Smith Beale","#",68,,,"#154/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#164/1","Raymond Beazley","#",50,,,"#164/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#169/1","Helen Beebee","#",72,,,"#169/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#178/1","David Bellamy","#",62,,,"#178/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#198/1","Robert Lubbock Bensly","#",34,,,"#198/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#200/1","Robert Bentley","#",72,,,"#200/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#212/1","Dinesh Bhugra","#",41,,,"#212/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#231/1","Jo Boaler","#",48,,,"#231/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#247/1","Brian Bond","#",65,,,"#247/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#262/1","John Eddowes Bowman","#",80,,,"#262/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#277/1","William Bowman","#",55,,,"#277/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#280/1","Harry Brighouse","#",87,,,"#280/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#282/1","Peter Brinsden","#",77,,,"#282/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#294/1","Henry William Bristow","#",57,,,"#294/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#300/1","William Brinton","#",67,,,"#300/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#316/1","Hilda Margaret Bruce","#",63,,,"#316/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#333/1","Ronald Burge","#",55,,,"#333/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#336/1","Michael Burgess","#",52,,,"#336/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#354/1","Arthur Coke Burnell","#",60,,,"#354/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#355/1","Elizabeth Burns","#",82,,,"#355/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#366/1","Geoffrey Burnstock","#",51,,,"#366/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#376/1","John Cadogan","#",69,,,"#376/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#379/1","Robert Townley Caldwell","#",75,,,"#379/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#393/1","Leigh Canham","#",47,,,"#393/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#399/1","Thomas Cavalier-Smith","#",46,,,"#399/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#419/1","Qui-Lim Choo","#",88,,,"#419/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#423/1","Arthur Herbert Church","#",77,,,"#423/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#435/1","Alfred John Church","#",59,,,"#435/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#452/1","Suzannah Clark","#",88,,,"#452/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#467/1","Jill Macleod Clark","#",73,,,"#467/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#476/1","Alexander Coker","#",58,,,"#476/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#482/1","Edgar Crookshank","#",56,,,"#482/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#495/1","Charles Frederick Cross","#",0,D,,"#495/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#497/1","William Broughton Davies","#",86,,,"#497/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#516/1","Howard Dalton","#",47,,,"#516/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#524/1","Brian Davies","#",83,,,"#524/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#527/1","Richard MacGillivray Dawkins","#",79,,,"#527/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#535/1","John Leonard Dawson","#",54,,,"#535/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#547/1","George Deacon","#",69,,,"#547/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#562/1","Michael Denton","#",84,,,"#562/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#565/1","Kenneth Dike","#",50,,,"#565/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#567/1","Richard Dixon","#",73,,,"#567/1"
"2012/3","SEM2","#4CCS1PEP",1,"#4CCS1PEPMR1","#001","#577/1","Richard Doll","#",73,,,"#577/1"
