"Year","Period","#Module","Occ","#Map","#Ass#","#Cand Key","Name","#CD","Mark","Grade","CD","#Cand Key"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00001",,"#",58,,,"#P00001"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00218",,"#",81,,,"#P00218"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00131",,"#",73,,,"#P00131"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00036",,"#",67,,,"#P00036"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00358",,"#",59,,,"#P00358"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00259",,"#",64,,,"#P00259"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00301",,"#",78,,,"#P00301"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00343",,"#",52,,,"#P00343"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00317",,"#",52,,,"#P00317"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00053",,"#",43,,,"#P00053"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00208",,"#",53,,,"#P00208"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00192",,"#",54,,,"#P00192"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00203",,"#",69,,,"#P00203"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00319",,"#",51,,,"#P00319"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00235",,"#",87,,,"#P00235"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00213",,"#",65,,,"#P00213"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00201",,"#",55,,,"#P00201"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00230",,"#",70,,,"#P00230"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00338",,"#",62,,,"#P00338"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00285",,"#",51,,,"#P00285"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00088",,"#",74,,,"#P00088"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00279",,"#",40,,,"#P00279"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00188",,"#",63,,,"#P00188"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00323",,"#",61,,,"#P00323"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00004",,"#",71,,,"#P00004"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00093",,"#",61,,,"#P00093"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00127",,"#",79,,,"#P00127"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00194",,"#",77,,,"#P00194"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00309",,"#",59,,,"#P00309"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00155",,"#",64,,,"#P00155"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00292",,"#",53,,,"#P00292"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00240",,"#",68,,,"#P00240"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00071",,"#",64,,,"#P00071"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00304",,"#",53,,,"#P00304"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00109",,"#",78,,,"#P00109"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00099",,"#",60,,,"#P00099"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00161",,"#",75,,,"#P00161"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00067",,"#",77,,,"#P00067"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00044",,"#",41,,,"#P00044"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00031",,"#",53,,,"#P00031"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00314",,"#",88,,,"#P00314"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00119",,"#",87,,,"#P00119"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00114",,"#",50,,,"#P00114"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00136",,"#",76,,,"#P00136"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00095",,"#",69,,,"#P00095"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00024",,"#",59,,,"#P00024"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00079",,"#",63,,,"#P00079"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00263",,"#",72,,,"#P00263"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00142",,"#",87,,,"#P00142"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00176",,"#",59,,,"#P00176"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00083",,"#",92,,,"#P00083"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00244",,"#",73,,,"#P00244"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00270",,"#",49,,,"#P00270"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00268",,"#",65,,,"#P00268"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00172",,"#",77,,,"#P00172"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00028",,"#",53,,,"#P00028"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00349",,"#",77,,,"#P00349"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00069",,"#",74,,,"#P00069"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00345",,"#",69,,,"#P00345"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00076",,"#",69,,,"#P00076"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00252",,"#",49,,,"#P00252"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00331",,"#",82,,,"#P00331"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00256",,"#",66,,,"#P00256"
"2012/3","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#001","#P00159",,"#",0,AB,,"#P00159"
