"Year","Period","#Module","Occ","#Map","#Ass#","#Cand Key","Name","#CD","Mark","Grade","CD","#Cand Key"
"2013/4","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#002","#979/1","Qasim Jan","#",61,,,"#979/1"
"2013/4","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#002","#993/1","Alwyn Jones","#",51,,,"#993/1"
"2013/4","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#002","#1006/1","Janet Kear","#",74,,,"#1006/1"
"2013/4","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#002","#1025/1","David Kemp","#",58,,,"#1025/1"
"2013/4","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#002","#1038/1","Raymond Kirk","#",64,,,"#1038/1"
"2013/4","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#002","#1047/1","George Kitchin","#",57,,,"#1047/1"
"2013/4","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#002","#1061/1","Paul Knapman","#",68,,,"#1061/1"
"2013/4","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#002","#1067/1","Robert Knecht","#",53,,,"#1067/1"
"2013/4","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#002","#1087/1","Amelie Kuhrt","#",88,,,"#1087/1"
"2013/4","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#002","#1107/1","Marios Kyriazis","#",64,,,"#1107/1"
"2013/4","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#002","#1111/1","Sedat Laciner","#",40,,,"#1111/1"
"2013/4","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#002","#1114/1","Andrew Lambert","#",48,,,"#1114/1"
"2013/4","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#002","#1116/1","David Lary","#",86,,,"#1116/1"
"2013/4","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#002","#1118/1","Daniel Leech-Wilkinson","#",0,AB,,"#1118/1"
"2013/4","SEM2","#4CCS1IAI",1,"#4CCS1IAIMR1","#002","#1126/1","David Linton","#",75,,,"#1126/1"
