"Year","Period","#Module","Occ","#Map","#Ass#","#Cand Key","Name","#CD","Mark","Grade","CD","#Cand Key"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00402",,"#",52,,,"#Q00402"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00404",,"#",46,,,"#Q00404"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00508",,"#",0,D,,"#Q00508"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00636",,"#",69,,,"#Q00636"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00631",,"#",64,,,"#Q00631"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00513",,"#",57,,,"#Q00513"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00031",,"#",59,,,"#Q00031"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00187",,"#",52,,,"#Q00187"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00088",,"#",84,,,"#Q00088"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00353",,"#",56,,,"#Q00353"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00572",,"#",46,,,"#Q00572"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00289",,"#",47,,,"#Q00289"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00465",,"#",80,,,"#Q00465"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00153",,"#",66,,,"#Q00153"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00036",,"#",0,AB,,"#Q00036"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00099",,"#",65,,,"#Q00099"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00356",,"#",0,AB,,"#Q00356"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00019",,"#",49,,,"#Q00019"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00283",,"#",54,,,"#Q00283"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00650",,"#",56,,,"#Q00650"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00587",,"#",55,,,"#Q00587"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00027",,"#",0,AB,,"#Q00027"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00325",,"#",0,AB,,"#Q00325"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00442",,"#",73,,,"#Q00442"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00597",,"#",71,,,"#Q00597"
"2013/4","SEM1","#4CCS1CS1",1,"#4CCS1CS1MR1","#001","#Q00547",,"#",57,,,"#Q00547"
